Rubro;Nombre;Costo;Pre.;%G1.;Pre2;%G2.;Cod.;Stock;Mod.
BARRICA BEBIDAS;APERITIVO GANCIA + HIELERA ICEBOX;200;280;40;260;30;7,79095E+12;-8;09/04/2020
BARRICA BEBIDAS;APERITIVO GANCIA 1.25 L;850;1100;29,41;5900;15,69;7,79095E+12;353;28/01/2023
OSOLA;APERITIVO GANCIA 450 ML;216,16;280;29,53;2860;10,26;7,79095E+12;427;10/11/2021
OSOLA;APERITIVO GANCIA MARCELA 950 CC;133,33;190;42,5;920;15;7,79095E+12;73;20/01/2022
CORDOBEZA;APERITIVO GANCIA X950CC;841;1100;30,8;11500;13,95;7,79095E+12;98410;28/02/2023
OSOLA;APERITIVO MARTINI DRY;290;360;24,02;2004;15,16;7,79095E+12;42;04/09/2020
SAN JUAN;APEROL;1650;2100;27,27;11400;15,15;7,89114E+12;224;28/02/2023
COCA COLA;AQUARIUS LIMONADA 1.5 L;293,33;360;22,73;2030;15,34;7,7909E+12;955;25/02/2023
COCA COLA;AQUARIUS LIMONADA C/JENGIBRE 1.5 L;77,97;90;15;0;0;7,7909E+12;989;08/02/2020
COCA COLA;AQUARIUS LIMONADA X 500 ML;25;30;20;0;0;7,7909E+12;65509;26/01/2019
COCA COLA;AQUARIUS MANZANA 500 CM3;126;150;19,27;840;11,11;7,7909E+12;967;29/07/2022
COCA COLA;AQUARIUS MANZANA X 2.25 L;333,42;400;19,97;2300;14,97;7,7909E+12;65398;25/02/2023
COCA COLA;AQUARIUS MULTIFRUTA X  1.5 L;86,83;100;15,17;575;10,31;7,7909E+12;998;20/03/2020
COCA COLA;AQUARIUS NARANJA RETORNABLE 2 L.;196;230;17,35;1760;12,24;7,7909E+12;764;03/10/2022
COCA COLA;AQUARIUS NARANJA X 2.25 L;333,42;400;19,97;2300;14,97;7,7909E+12;993;25/02/2023
COCA COLA;AQUARIUS PERA 375 ML;52;60;15,38;690;10,58;7,7909E+12;956;04/05/2021
COCA COLA;AQUARIUS PERA RETORNABLE 2 L.;196;230;17,35;1760;12,24;7,7909E+12;3614;03/10/2022
COCA COLA;AQUARIUS PERA X 2.25 L;333,34;400;20;2300;15;7,7909E+12;776;25/02/2023
COCA COLA;AQUARIUS POMELO 375 ML;26;30;15,38;170;8,97;7,7909E+12;988;31/10/2019
COCA COLA;AQUARIUS POMELO RETORNABLE 2 L.;224,5;270;20,12;2050;14,14;7,7909E+12;511;26/01/2023
COCA COLA;AQUARIUS POMELO ROSADO X 1.5 L;293,33;360;22,73;2030;15,34;7,7909E+12;65306;25/02/2023
COCA COLA;AQUARIUS POMELO ROSADO X 2.25 L;333,34;400;20;2300;15;7,7909E+12;910;25/02/2023
COCA COLA;AQUARIUS SABOR LIMON 2.25 L;333,34;400;20;2300;15;7,7909E+12;1000;25/02/2023
COCA COLA;AQUARIUS SABOR MULTIFRUTA X 2.25L;92,2;110;19,31;615;11,17;7,7909E+12;93;12/02/2020
ANALGESICOS;ARGUILE GRANDE 2 MANGUERAS;1150;1380;20;0;-100;2326;0;11/01/2019
ANALGESICOS;ARGUILE MINI;400;520;30;0;-100;3000;-1;11/01/2019
BRINDAR OTROS;ARIZU BLANCO;117;140;19,66;1560;11,11;7,79031E+12;685;15/10/2021
HUACHANA MARTIN;ARMADOR BLUNT REY;217;290;33,64;1458,24;12;4402;1096;27/08/2022
ALMACEN;ARROZ DOS HERMANOS 500G;32,21;50;55,23;216,45;12;7,7905E+12;99;01/04/2020
ALMACEN;ARROZ PRIMOR 1 KG;39,99;60;50,04;268,73;12;7,79487E+12;100;01/04/2020
ALMACEN;ARVEJA SAN REMO 350 G;20,93;30;43,33;140,65;12;7,79802E+12;97;01/04/2020
ANALGESICOS;01/03/2001;4,2;10;138,1;20;58,73;1572;65350;06/05/2021
PEPSI;AWAFRUT NARANJA-DURAZNO;53,2;65;22,18;360;12,78;7,79593E+12;95;04/01/2020
ALMACEN;AZUCAR DOMINO 1 KG.;47,12;60;27,33;316,65;12;7,79288E+12;4;01/04/2020
CORDOBEZA;BACARDI CARTA BLANCA 980 ML;3600;4600;27,78;4200;16,67;7,50101E+12;624;14/01/2023
OSOLA;BACARDI CARTA BLANCA X 750CC;2019;2550;26,3;2234;10,63;7,50101E+12;970;30/07/2022
CORDOBEZA;BACARDI CARTA ORO X 1 LITRO;3600;4600;27,78;4200;16,67;7,50101E+12;65497;14/01/2023
OSOLA;BACARDI CARTA ORO X 750 ML;2351;2980;26,75;16200;14,84;7,50101E+12;65476;03/11/2022
OSOLA;BACARDI COLA LATA 310 ML;200;250;25;460;15;7,61011E+12;989;31/07/2021
PALACIO;BAGGIO FRESH MULTIFRUTA LIVIANO;21,43;26;23;0;0;7,79004E+12;0;
PALACIO;BAGGIO MANZANA JUNIOR 125ML;9,74;18;84;0;0;7,79004E+12;972;05/10/2018
ARCOR;BAGGIO MANZANA X 200 ML;18,38;30;63;0;0;7,79004E+12;5;21/07/2022
ARCOR;BAGGIO MIX FRUTAL X 200 ML;18,38;30;63;0;0;7,79004E+12;82;21/07/2022
PALACIO;BAGIO NARANJA JUNIOR 125ML;9,74;18;84;0;0;7,79004E+12;989;02/10/2018
PEJINAKIS;BAILEYS  CLASICO  750 CL;4016;5100;26,99;4700;17,03;5,01101E+12;65228;16/12/2022
HUACHANA MARTIN;BAILEYS CARAMEL;4218;5300;25,65;4900;16,17;86767701763;1911;16/12/2022
VASCO - OSOLA;BAILEYS CLASICO X 375 CL;631;800;26,78;0;0;5,01101E+12;33;16/03/2021
VASCO - OSOLA;BAILEYS CLASICO X 50 ML;47,25;60;26,98;0;0;1839;0;20/03/2020
VASCO - OSOLA;BAILEYS DULCE DE LECHE 750 CL;1981;2500;26,2;2284;15,29;5,01101E+12;440;31/05/2022
VASCO;BAILEYS ESPRESSO CREME;942;1180;25,27;1090;15,71;86767704566;342;06/11/2020
BARRICA BEBIDAS;BALDE PREMIUM PARA HIELO O CERVEZAS;1900;2450;28,95;13680;20;4394;9;17/06/2022
BARRICA BEBIDAS;Ballantines 12 años;3000;3900;30;6720;12;4389;6;13/06/2022
BARRICA BEBIDAS;Ballantines 12 años;3500;4550;30;24000;14,29;4409;4;01/08/2022
PALACIO;BANANITA DOLCA CHICA;84,5;120;42,01;0;0;23;935;19/01/2023
PALACIO;BANANITA DOLCA GRANDE;136,15;190;39,55;0;0;77929235;64347;19/01/2023
ANALGESICOS;BANDEJA CHICA LION ROLLING CIRCUS;1800;2300;27,78;2160;20;3251;100;28/02/2023
OTROS;BANDEJA LION ROLLING CIRCUS GRANDE;2800;3500;25;18816;12;3300;80;28/02/2023
ALMACEN;BANDEJAS BLUNT REY CHICAS;850;1100;29,41;6000;17,65;4550;10;28/02/2023
ANALGESICOS;BANDEJAS BLUNT REY GRANDES;1100;1400;27,27;7920;20;3484;10;28/02/2023
ANALGESICOS;BANDEJAS FUMANCHU VARIAS;590;770;30,51;4248;20;3468;10;08/02/2022
OSOLA;BAR & PUB BLUE CURACAO;493;650;31,85;3400;14,94;7,79012E+12;276;16/01/2023
HUGO NORTON;BARBA R NOCHE AZUL S/ALCOHOL 625 ML.;540;700;29,63;1300;20,37;7,7981E+12;716;17/02/2023
ARCOR;BARBACOA;93,39;110;17,79;627,6;12;7,79336E+12;100;21/07/2022
SAN JUAN;BARON B EXTRA BRUT;4480;5600;25;5100;13,84;7,79098E+12;65388;23/02/2023
HUACHANA MARTIN;BARON B EXTRA BRUT CON ESTUCHE;3230;4050;25,39;3570;10,53;7,79098E+12;69;11/02/2022
HUACHANA MARTIN;BARON B ROSE CON ESTUCHE;3230;4050;25,39;3570;10,53;7,79098E+12;96;11/02/2022
PALACIO;BARRA CEREAL FLOW;30,85;40;29,66;207,31;12;7,79038E+12;95;31/03/2021
ARCOR;BARRA CEREAL MIX CHOCOLATE X 23 G;25,55;33;30;0;0;77916525;65440;21/07/2022
ARCOR;BARRA CEREAL MIX LIGHT MANZANA X 23G;64,2;88;37,08;0;0;77915818;65266;21/07/2022
ARCOR;BARRA CEREAL MIX LIGHT YOGHURT FRU X 28G;89,92;120;33,45;0;0;77965370;64674;27/01/2023
ARCOR;BARRA CEREAL MIX RELLANA FRUTILLA X 32G;13,96;24;73,31;0;0;7,79004E+12;65511;21/07/2022
ARCOR;BARRA CEREAL MIX RELLENA DURAZ X 32G;13,96;24;73,31;0;0;7,79004E+12;65368;21/07/2022
ARCOR;BARRA CEREAL MIX VAINILLA X 28 G;25,55;33;30;0;0;77935144;8;21/07/2022
ARCOR;BARRA CEREAL MIX YOGHURT FRU X 28G;25,55;33;30;0;0;77935274;64930;21/07/2022
ARCOR;BARRA CEREAL SER X 23G;16,7;25;50;0;0;77934581;2;21/07/2022
TERRABUSI;BARRA CEREALITAS CHIPS Y ALMENDRAS;19,83;25;26,07;133,26;12;7,62221E+12;99;02/12/2019
TERRABUSI;BARRA CEREALITAS FRUTOS ROJOS;19,83;25;26,07;133,26;12;7,62221E+12;100;02/12/2019
TERRABUSI;BARRA CEREALITAS GRANOLA;19,83;25;26,07;133,26;12;7,62221E+12;100;02/12/2019
ARCOR;BARRA CHOCOLINAS 40 GR.;90,35;110;21,74;607,14;12;7,79058E+12;997;21/07/2022
ARCOR;BARRA COFLER EXTRA BON O BON;28,36;48;70,65;190,56;12;77955838;975;21/07/2022
ARCOR;barra cofler extra coco;25,9;42;61,19;174,06;12;77945600;996;21/07/2022
ARCOR;BARRA COFLER EXTRA MARROC;28,36;48;70,65;190,56;12;7,79058E+12;981;21/07/2022
ANALGESICOS;BARRA COFLER MANI;82,14;100;21,74;552;12;7,79058E+12;988;08/04/2022
ARCOR;BARRA DE CEREAL FORT FRUTILLA X 21 G;5,5;8;51;0;0;77909145;83;21/07/2022
ARCOR;BARRA DE CEREAL SER YOGHURT FRUTILLA;20,91;29;38,89;0;0;77951724;94;21/07/2022
ARCOR;BARRA DE CEREALES SER X 23 G FRU;30,07;45;48;0;0;77936271;66;21/07/2022
ARCOR;BARRA NATURAL BREAK ALMENDRAS;60,5;77;27,27;406,56;12;7,79058E+12;82;21/07/2022
ARCOR;BARRA NATURAL BREAK PISO CHOCOLATE;60,5;77;27,27;406,56;12;7,79058E+12;992;21/07/2022
OTROS;BARRA QUINOA C/MIEL ANDYNA;15;20;33;0;0;1925;6;
ARCOR;BARRAROCKLETS 44 GR.;103,92;132;27,02;698,34;12;7,79058E+12;985;21/07/2022
OSOLA;BARRIL  AC/DC  5 L;1141,33;1315;15,26;0;0;4,00263E+12;1;10/07/2019
COCA COLA;BARRIL BITBURGER;1350;1620;20;1555;15,19;4,10243E+12;0;28/10/2019
BADIE;BARRIL HEINEKEN X 5 LTS.;1145,2;1375;20,07;1320;15,26;1845;65526;09/12/2019
OSOLA;BARRIL KONIG PILSEN 5 L;1300;1495;15;0;0;4,10077E+12;0;20/09/2019
Cofico;BARRIL KOSTRITZER 5 L;1400;1680;20;1610;15;7,86951E+11;6;13/01/2020
OSOLA;BARRIL LICHER 5 L;1550;1860;20;0;0;4,0028E+12;0;20/11/2019
Cofico;BARRIL ORANJEBOOM 5 L;2400;2880;20;2760;15;8,7181E+12;0;27/08/2020
Cofico;BARRIL WEIDMANN 5 L;1500,39;1728;15,2;0;0;8,7181E+16;-1;30/05/2019
ARCOR;BARRITA INDIVIDUAL AGUILA AMARGO;55,42;80;44,35;0;0;77955821;165;21/10/2022
PALACIO;BATERIA 9V ENERGIZER MAX;123;150;21,95;827;12;39800013613;2;22/04/2020
PALACIO;BATERIA EVEREADY;113,6;140;23,24;763,39;12;39800011626;100;12/05/2021
ANALGESICOS;BAYASPIRINA;11,5;20;73,91;0;0;24;784;11/06/2022
ANALGESICOS;BAYASPIRINA C;54,16;70;29,25;0;0;25;764;23/09/2022
ANALGESICOS;BAYASPIRINA FORTE;12,5;20;60;0;0;26;65438;17/03/2022
OTROS;BEBIDAS REGALOS EMPRESARIALES;0;0;0;0;12;3175;8;17/12/2019
BARRICA BEBIDAS;BEBIDAS y PRODUCTOS VARIOS;1;1,17;17;6,72;12;3120;7;29/10/2020
OSOLA;BEEFEATER + COPON;2100;2550;21,43;2450;16,67;7,79241E+12;4;19/02/2021
OSOLA;BEEFEATER PINK;6695;8500;26,96;7700;15,01;5,0003E+12;810;01/02/2023
TERRABUSI;BELDENT FEST FRUTILLA - LIMON;24,35;40;64,84;156;7;77949608;951;29/03/2021
TERRABUSI;BELDENT INFINIT FRUTA;55,4;70;26,35;0;0;7,6223E+12;938;05/04/2021
TERRABUSI;BELDENT INFINIT LIVE MINT;28,09;40;42,4;0;0;7,6223E+12;955;28/10/2019
TERRABUSI;BELDENT INFINIT WILD MINT;28,09;40;42,4;0;0;7,6223E+12;982;28/10/2019
TERRABUSI;BELDENT INFINIT WOW MINT;55,4;70;26,35;0;0;7,6223E+12;906;05/04/2021
TERRABUSI;BELDENT MENTA;21,8;30;37,61;0;0;77942371;64947;18/01/2021
TERRABUSI;BELDENT MENTA DULCE;21,8;30;37,61;0;0;77942425;65507;18/01/2021
TERRABUSI;BELDENT MENTA FUERTE;21,8;30;37,61;0;-100;77942388;621;14/11/2020
TERRABUSI;BELDENT SABOR MENTOL;21,8;30;37,61;0;-100;77942395;947;18/01/2021
EZD;BENSON & EDGES 100 S BOX;257,02;299;16,33;0;0;77915627;361;02/09/2022
HUGO NORTON;BIANCHI EXTRA BRUT;1311;1700;29,67;9000;14,42;7,7907E+12;561;14/02/2023
PEJINAKIS;BICARBONATO DUMBA;10;20;100;0;0;7,79239E+12;64038;19/03/2022
OTROS;BICARBONATO LA CAMPIÑA;21,91;30;36,92;0;0;7,798E+12;188;22/02/2023
PEJINAKIS;BICARBONATO YUSPE;4,6;10;117,39;30,91;12;3191;68;05/02/2020
COCA COLA;BIDON AGUA BENEDICTINO 6.25 L.;334;400;19,74;2300;14,77;7,7909E+12;972;22/12/2022
BARRICA BEBIDAS;BIDON AGUA KIN OFERTA;10;80;700;0;0;2031;-3;04/05/2019
CUNNINGTON;BIDON DE AGUA IDEAL 6.25 L.;164,28;200;21,74;1140;15,66;7,79419E+12;974;08/02/2023
BADIE;BIDON DE AGUA PALAU 6 L.;273;320;17,22;1864;13,77;7,79833E+12;751;02/09/2022
PEJINAKIS;BIDON DE AGUA VILLA DEL SUR;320;400;25;2220;15,63;7,79806E+12;99;10/12/2022
ANALGESICOS;BILETAN ENZIMATICO;33,5;50;49,25;0;0;2282;795;17/03/2022
ANALGESICOS;BILETAN FORTE;60;80;33,33;403;12;3463;987;05/08/2022
SECCO;BIO BALANCE LIMON 1.5 L;50;60;20;345;15;7,79276E+12;98;06/08/2019
ARCOR;BIZCOCHO AZUCARADO RCTA X 200 G;18,72;25;33;0;0;7,79004E+12;92;21/07/2022
ARCOR;BIZCOCHO SALADO RCTA X 200 G;18,72;25;33;0;0;7,79004E+12;95;21/07/2022
TIA MARUCA;BIZCOCHOS AZUCARADOS;48,51;60;23,69;325,99;12;7,79808E+12;1;08/10/2020
TIA MARUCA;BIZCOCHOS DE GRASA;48,51;60;23,69;325,99;12;7,79808E+12;10;08/10/2020
SAN JUAN;BLENDERS PRIDE  1 L;1423,4;1800;26,46;9900;15,92;7,79241E+12;19475;02/02/2023
ARCOR;BLOC BOM O BOM 10G;15,74;25;59,07;0;0;77946744;65328;21/07/2022
ANALGESICOS;BLUNT BLUEBERRY;145;190;31,03;1044;20;7,79812E+12;96;08/02/2022
ANALGESICOS;BLUNT BUBBLE GUM;145;190;31,03;1044;20;7,79812E+12;88;08/02/2022
ANALGESICOS;BLUNT GELATO;145;190;31,03;1044;20;7,79812E+12;98;08/02/2022
ANALGESICOS;BLUNT NATURAL;145;190;31,03;1044;20;7,79812E+12;88;08/02/2022
ANALGESICOS;BLUNT WRAP CHOCOLATE;275;400;45,45;1848;12;6,44536E+11;998;17/02/2023
ANALGESICOS;BLUNT WRAP GRAPE;275;400;45,45;1848;12;6,44536E+11;999;17/02/2023
ANALGESICOS;BLUNT WRAP MANGO;275;400;45,45;1848;12;6,44536E+11;999;17/02/2023
ANALGESICOS;BLUNT WRAP WET CHERRY;275;399,99;45,45;308;12;6,44536E+11;1000;17/02/2023
ARCOR;BOCADITO BUTTER TOFEE DDL;4,8;8;74;0;0;1486;980;21/07/2022
ARCOR;BOCADITO CABSHA IRISH CREAM;5,88;8;42;0;0;1886;65422;21/07/2022
PALACIO;BOCADITO CHOCOMANI;14,62;20;36,8;0;0;7,79058E+11;19046;01/03/2023
PALACIO;BOCADITO DOS CORAZONES;94,66;150;58,46;0;0;77907509;63676;22/02/2023
EZD;BOCADITO HAMLET;12,5;16;31,06;84;12;3244;86;02/09/2022
ARCOR;BOCADITO HOLANDA;17,51;30;71,33;0;0;71;65305;08/08/2022
PALACIO;BOCADITO MARROC;61,18;100;63,45;0;0;145;64221;22/02/2023
PALACIO;BOCADITO MARROC X 2 ok;30,08;42;39,44;0;0;1854;65512;16/07/2020
ARCOR;BOCADITOS 2 X 5;6,02;8;38;0;0;1536;768;21/07/2022
ARCOR;BOCADITOS CABSHA;46,38;70;50,93;312;12;3387;875;06/01/2023
ARCOR;BOCADITOS VACA LECHERA;11,6;20;72,41;77,95;12;4474;10000;17/11/2022
Promos;BOLS + 2 SPEED CHICOS;1265,66;1550;0;0;0;2322;0;24/02/2023
Promos;BOLS + 2 SPEED XL;1404;1700;0;0;0;4428;0;24/02/2023
Promos;BOLS + 3 BLOCK;1204;1523;0;0;0;2323;0;23/02/2023
BARRICA BEBIDAS;BOLS + JUGO CEPITA 1 L;1196,23;1450;0;0;0;4549;0;24/02/2023
Promos;BOLS + REAKTOR 1.5 L.;1349,37;1650;0;0;0;3395;0;24/02/2023
BARRICA BEBIDAS;Bolsa Mix Deshidratados;440;580;31,82;3036;15;4388;79;20/07/2022
QUILMES;BOLSA QUILMES;10;20;100;67;12;3068;17;07/10/2019
OTROS;BOLSA REGALO;74,83;100;33,64;0;0;1844;11505;13/12/2022
OTROS;BOLSA REGALO MUJER;42;60;42,86;282,24;12;3316;61;15/10/2020
BARRICA BEBIDAS;BOLSA REGALO RELIEVE;16,66;25;50;0;0;2209;6;13/08/2018
NATY SARAVIA W.T;BOLSA SANTA JULIA;1;50;4900;6,72;12;3227;99;22/05/2020
BARRICA BEBIDAS;BOLSAS BARRICA AMBAS;36,56;50;36,76;245,68;12;3380;409;07/06/2021
BADIE;BOLSAS DE REGALO DOBLE;20;40;100;134;12;3190;915;13/06/2020
COCA COLA;BOLSITAS CARAMELOS ARCOR X20;20;30;50;0;0;1969;52;10/09/2018
QUILMES;BOLSO CORONA 6 PACK;886;1050;18,51;5953,92;12;3368;3;03/04/2021
OSOLA;BOLSON NAVIDEÑO;309,36;359;16;0;0;2283;8;14/01/2019
OTROS;Bolsones Navideños;0;0;0;0;12;3174;10;17/12/2019
OSOLA;BOMBAY STAR OF;5630;6199,76;10,12;37200;10,12;3353;4;16/01/2021
ARCOR;BOMBON BON O BON AGUILA X 15G;54;100;85,19;0;0;77953537;792;25/02/2023
ARCOR;BOMBON BON O BON BLANCO;54;100;85,19;0;0;77930026;361;25/02/2023
ARCOR;BOMBON BON O BON CHOCOLINAS;54;100;85,19;0;0;77956712;514;25/02/2023
ARCOR;BOMBON BON O BON NEGRO;54;100;85,19;0;0;77919373;647;25/02/2023
HUACHANA MARTIN;BOMBON CON PASAS EL GAUCHITO;86,66;100;15,39;582;12;3268;95;12/04/2022
PALACIO;BOMBON LICOR WISKY;26;40;53,85;174,72;12;3242;-10;10/06/2020
PALACIO;BOMBON LICORITA 2 X 30;32,37;50;54,46;0;0;1846;65449;20/05/2020
PALACIO;bombon uvas al ron bariloche;19,36;30;54,96;130,1;12;3263;81;08/07/2020
ARCOR;BOMBONES EN CASA SELECCION;680,96;825;21,15;4494,36;10;7,79058E+12;1000;21/07/2022
ARCOR;BOMBONES SURTIDOS;254,39;334;31,39;1709,52;12;7,79058E+12;1;21/07/2022
ARCOR;BON O BON  3 X30;30,05;50;66,67;0;0;1537;870;21/07/2022
ARCOR;BON O BON BLANCO;54;100;85,19;0;0;77919458;65431;25/02/2023
ARCOR;BON O BON BLANCO;54;100;85,19;0;0;77930019;65417;25/02/2023
ARCOR;BON O BON CHOCOLATE;54;100;85,19;0;0;77986306;65358;25/02/2023
ARCOR;BON O BON CHOCOLATE X 27 G;54;100;85,19;0;0;7,79058E+12;840;25/02/2023
ARCOR;BON O BON DULCE DE LECHE;54;100;85,19;363;12;77975270;1998;25/02/2023
ARCOR;BON O BON MIX;50;80;60;0;0;77903563;65492;27/01/2023
ARCOR;BON O BON MOUSSE DE LIMON;23,3;33;41,64;0;0;77962560;400;21/07/2022
ARCOR;BON O BON SUAVE;13,35;20;50;0;0;77934567;65357;21/07/2022
ANALGESICOS;BONG ACRILICO;1100;1350;22,73;7392;12;3425;10;06/08/2022
ANALGESICOS;BONG ACRILYC MEDIANO;1400;1750;25;9660;15;3466;9;08/02/2022
CANNABICO - TABAQUERIA;BONG CALAVERA VIDRIO GRANDE;3200;4000;25;23040;20;3487;9;06/08/2022
BARRICA BEBIDAS;Bong DK PRO;3500;4500;28,57;25200;20;4511;10;24/12/2022
CANNABICO - TABAQUERIA;BONG REDONDO;1850;2400;29,73;13320;20;4419;10;06/08/2022
BARRICA BEBIDAS;Bong Resina;7500;9500;26,67;51600;14,67;4507;10;28/02/2023
ANALGESICOS;BONG VIDRIO ATOMIC;5200;6750;29,81;34944;12;4379;10;07/05/2022
ANALGESICOS;BONG VIDRIO CHICO D&K;1350;1700;25,93;9720;20;3475;9;06/08/2022
ANALGESICOS;BONG VIDRIO TORNAZOLADO;900;1170;30;6480;20;3476;10;08/02/2022
BARRICA BEBIDAS;BORSA BLUE CURACAO;50;65;30;0;0;7,7981E+12;65534;11/09/2019
SABOR A MI;BOTANICO  CANELA EN RAMA;288;370;28,47;330;14,58;3337;99;08/12/2020
QUILMES;BOTANICO ANIS ESTRELLADO;200;250;25;238;19,05;3339;87;14/03/2021
SABOR A MI;BOTANICO BAYAS DE ENEBRO;300;380;26,67;357;19,05;3335;91;11/09/2021
SABOR A MI;BOTANICO CARDAMOMO;1060;1330;25,47;1222;15,28;3336;95;11/09/2021
SABOR A MI;BOTANICO MIX FRUTAL;200;250;25;231;15,58;3338;90;14/03/2021
SABOR A MI;BOTANICO PIMIENTA JAMAICANA;310;390;25,81;365;17,65;3340;82;11/09/2021
ALMACEN;BOTANICOS LA BARRICA;200;300;50;1344;12;4430;6;06/09/2022
TALCA;BOTELLA DEPORTIVA REAKTOR;130;150;15,38;873,6;12;3390;5;19/07/2021
OTROS;BOTELLITA;3;4,98;66;0;0;6,92363E+12;1;
DOMINGO HERMANOS;BOTELLON 3L DOMINGO HERMANO TORRONTES;2198,6;2600;18,26;2550;15,98;7,79336E+12;65512;02/02/2023
DOMINGO HERMANOS;BOTELLON 3L DOMINGO HERMANOS MALBEC;2695,5;3200;18,72;3100;15,01;7,79336E+12;65466;02/02/2023
DOMINGO HERMANOS;BOTELLON 3L DOMINGO HERMANOS TINTO FINO;2198,6;2600;18,26;2550;15,98;7,79336E+12;65501;02/02/2023
BARRICA BEBIDAS;BOX MERLE COPA;5000;6200;24;34800;16;7,24751E+11;998;11/11/2022
CERVEZAS X MAYOR Y PROMO;BRAHAMA 1.2 L 2X210;812,14;932;0;0;0;3084;0;25/02/2023
CERVEZAS X MAYOR Y PROMO;BRAHAMA 2 X  $ 200;824;988;0;0;0;3083;0;01/02/2023
QUILMES;BRAHMA 1.2 L;406,07;490;20,67;4500;10,82;7,7928E+12;6517;25/02/2023
Promos;Brahma CAJON Promo semanal;4944;5484;0;0;0;3278;0;01/02/2023
Promos;BRAHMA LATA FARDO OFERTA X24;4848,48;5328;0;0;0;3288;0;25/01/2023
QUILMES;BRAHMITA 340 CC RETORNABLE;106,7;130;21,84;750;17,19;7,7928E+12;98790;13/01/2023
BARRICA BEBIDAS;BRANCA MENTA + P. LOS TOROS 1,5 L.;710,5;1100;0;0;0;4432;0;11/02/2023
ALMACEN;"Branca Menta 750 oferta ""NO VENDER""";2100;3798;0;0;0;3462;0;11/02/2023
HUACHANA MARTIN;BRANDY BARDINET;4270;5300;24,12;4910;14,99;3,013E+12;999;06/10/2022
OSOLA;BRITVIC GINGER ALE;115;150;30,43;140;21,74;50413874;7;15/10/2020
OSOLA;BRITVIC GINGER BEER;115;150;30,43;140;21,74;50414277;9;15/10/2020
OSOLA;BRITVIC INDIAN TONIC;115;150;30,43;140;21,74;50413959;4;15/10/2020
OSOLA;BRITVIC INDIAN TONIC LATA;100;130;30;120;20;50414284;8;15/10/2020
OSOLA;BRITVIC JUGO CRANBERRY;115;150;30,43;140;21,74;50413898;7;15/10/2020
OSOLA;BRITVIC JUGO DE TOMATE;115;150;30,43;140;21,74;50413935;8;15/10/2020
OSOLA;BRITVIC JUGO DE TOMATE LATA;100;130;30;120;20;50411498;9;15/10/2020
ARCOR;BUDIN AGUILA BLACK 215 GR.;98,11;132;34,54;660;12,12;7,79004E+12;100;21/07/2022
ARCOR;BUDIN CASCARAS DE LIMON;98,01;127;29,63;658,62;12;7,79004E+12;2;21/07/2022
ARCOR;BUDIN CON FRUTAS;98,01;127;29,63;658,62;12;7,79004E+12;2;21/07/2022
PALACIO;BUDIN DON SATUR VARIOS 220/210GR;23,68;30;26,69;0;0;1259;975;15/08/2019
ARCOR;BUDIN MARMOLADO;98,01;127;29,63;658,62;12;7,79004E+12;2;21/07/2022
ARCOR;BUDIN SIN FRUTA ARCOR X 230 G;57,99;75;29;0;0;7,79004E+12;98;21/07/2022
ARCOR;BUDIN SIN FRUTAS;98,01;127;29,63;658,62;12;7,79004E+12;1;21/07/2022
TERRABUSI;BUDIN TERRABUSI CON PEPITAS X 250 G;83,48;110;32;0;0;7,7946E+12;96;27/09/2019
ARCOR;BUDIN TROCITOS DE CHOCOLATE;98,01;127;29,63;658,62;12;7,79004E+12;2;21/07/2022
ANALGESICOS;BUSCAPINA;80;100;25;0;0;29;193;06/02/2023
OTROS;BUSCAPINA PERLA;60;80;33,33;0;0;1303;52;08/01/2022
CACA PIS;CACA PIS;120;144;20;828;15;3106;10;26/08/2019
ALMACEN;CACAO NESQUIK 180 G;55,77;75;34,48;374,77;12;7,61303E+12;99;01/04/2020
OSOLA;CACHAZA 51 ok;385;460;19,48;462;20;7,896E+12;1;16/07/2020
OSOLA;CACHAZA CAPOEIRA;397;500;25,94;2700;13,35;3277;10;29/12/2021
OSOLA;CACHAZA LA TRIESTINA;72,08;96;33;0;0;7,7981E+12;65527;21/09/2018
HUACHANA MARTIN;CACHAZA VELHO BARREIRO;1890;2400;26,98;2190;15,87;7,89605E+12;65445;29/12/2022
IL DOCTORE;CACHAZA VELHO BARREIRO LIMÓN;1760;2200;25;12600;19,32;7,89605E+12;1000;07/01/2023
IL DOCTORE;CACHAZA VELHO BARREIRO ORO;1760;2200;25;12600;19,32;7,89605E+12;10;07/01/2023
TERRABUSI;CADBURY TRES SUE¾OS X 80 G;87,57;110;25,61;0;0;7,79125E+12;976;08/06/2020
BARRICA BEBIDAS;CADETERIA;50;100;100;336;12;3307;1000000;26/09/2020
BARRICA BEBIDAS;CAFAYATE GRAN LINAJE TORRONTES;258,21;330;27;0;0;1812;1;07/07/2018
SAN JUAN;CAFE AL CHOCOLATE TRES PLUMAS;844;1100;30,33;5800;14,53;7,79026E+12;9999;28/01/2023
OSOLA;CAFE AL COGÑAC BAR & PUB X12 PETACA;288,34;329;14;0;0;2189;97;16/07/2020
BARRICA BEBIDAS;CAFE AL COÏAC CUSENIER;67,51;85;25;0;0;7,79241E+12;0;
HUACHANA MARTIN;CAFE AL WHISKY TRES PLUMAS 750 ML;844;1100;30,33;5800;14,53;7,79026E+12;722;28/01/2023
