Rubro;Nombre;Costo;Pre.;%G1.;Pre2;%G2.;Cod.;Stock;Mod.
FECOVITA;VINO ESTANCIA MENDOZA RESERVA CABERNET;822;1050;27,74;5451;10,53;7790314062919;90;08/06/2022
VASCO;VINO ESTUCHE  TERRAZAS ALTOS VARIOS;209,05;263;26;0;0;1818;65534;18/01/2019
GOITEA;VINO ESTUCHE AMALAYA CORTE UNICO;456,25;575;26;3148;15;1434;6;27/08/2019
VASCO;VINO ESTUCHE D. DAVID RESERVA;670;840;25,37;4631;15,19;7790189042153;71;15/05/2021
HUACHANA MARTIN;VINO ESTUCHE ELEMENTO MALBEC;269;350;30,11;1780;10,29;1816;65422;15/01/2022
SAN JUAN;VINO ESTUCHE VALMONT TINTO;105;149,1;42;0;0;1819;65535;24/01/2019
CORDOBEZA;VINO ETCHART PRIVADO COSECHA TARDIA;511;700;36,99;3500;14,16;7790093507625;741;29/03/2023
CORDOBEZA;VINO ETCHART PRIVADO TORRONTES;511;700;36,99;3500;14,16;7790093132728;2568;29/03/2023
BARRICA BEBIDAS;VINO EUGENIO BUSTOS MALBEC;223;290;30;0;0;7798141877386;94;28/07/2021
BARRICA BEBIDAS;VINO FABRE MONTMAYOU MALBEC;251;300;19,52;570;13,55;7798000211016;672;08/06/2020
PEJINAKIS;VINO FAIR FOR LIFE FINCA LAS MORAS;709;950;33,99;4800;12,83;7791540054266;9983;25/03/2023
HUACHANA MARTIN;VINO FAMILIA GASCON MALBEC;894;1200;34,23;6085;13,45;7790415127777;95;19/03/2023
HUGO NORTON;VINO FCA. LOS GIGANTES MALBEC ED LIMIT;117;150;28,21;800;13,96;7798115811330;65441;16/04/2021
LAS LUCIAS TACUIL;VINO FINCA HUMANAO CABERNET;1100;1400;27,27;7500;13,64;7798172190041;828;01/03/2023
LAS LUCIAS TACUIL;VINO FINCA HUMANAO MALBEC;1100;1400;27,27;7500;13,64;7798172190034;64682;01/03/2023
LAS LUCIAS TACUIL;VINO FINCA HUMANAO MALBEC CAVERNET;1100;1400;27,27;7500;13,64;1469;849;01/03/2023
LAS LUCIAS TACUIL;VINO FINCA HUMANAO TORRONTES;1100;1400;27,27;7500;13,64;7798172190058;902;01/03/2023
NATY SARAVIA W.T;VINO FINCA LA CRUZ MALBEC;874;1100;25,86;2000;14,42;2178;977;08/12/2022
NATY SARAVIA W.T;VINO FINCA LA PUNILLA MALBEC;413,09;500;21,04;2850;14,98;2177;493;23/07/2021
HUACHANA MARTIN;VINO FINCA LAS CURTIEMBRES MALBEC;940,5;1200;27,59;6400;13,41;1455;65435;28/03/2023
PEJINAKIS;VINO FINCA LAS MORAS CABERNET;710,27;950;33,75;4900;14,98;7790240128574;99975;29/03/2023
VASCO;VINO FINCA LAS MORAS DULCE NATURAL;710,27;950;33,75;4900;14,98;7791540047909;586;29/03/2023
VASCO;VINO FINCA LAS MORAS MALBEC;710,27;950;33,75;4900;14,98;7790240128598;249;29/03/2023
HUGO NORTON;VINO FINCA LAS NUBES CAB MALB;1346;1750;30,01;9300;15,16;7798156370766;65433;14/02/2023
VASCO;VINO FINCA LAS NUBES DULCE NATURAL;1256;1600;27,39;8700;15,45;7798156370827;759;14/02/2023
VASCO;VINO FINCA LAS NUBES MALBEC;1346;1750;30,01;9300;15,16;7798156370773;65311;14/02/2023
HUGO NORTON;VINO FINCA LAS NUBES ROSADO;1256;1600;27,39;8700;15,45;7798156370834;1000;14/02/2023
VASCO;VINO FINCA LAS NUBES TORRONTES;1256;1600;27,39;8700;15,45;7798156370803;65466;14/02/2023
HUGO NORTON;VINO FINCA LOS GIGANTES ED LIM CAB ROBLE;117,65;150;27,5;804;13,96;7798115811347;65499;04/06/2021
FECOVITA;VINO FINCA MAGNOLIA 3 L;2864;3600;25,7;19800;15,22;7790314069796;1000;02/03/2023
FECOVITA;VINO FINCA MAGNOLIA BLEND BLANCO;817;1100;34,68;5640;15,06;7790314064036;999;25/02/2023
FECOVITA;VINO FINCA MAGNOLIA CABERNET;817;1100;34,68;1880;15,06;7790314064012;78;25/02/2023
FECOVITA;VINO FINCA MAGNOLIA MALBEC;817;1100;34,64;1880;15,06;7790314063992;690;25/02/2023
FECOVITA;VINO FINCA MAGNOLIA MALBEC RESERVA;842,16;1100;30,62;5800;14,78;7790314077623;999;28/02/2023
NATY SARAVIA W.T;VINO FLORES BLANCAS;748;500;-33,16;4980;10,96;7791728238037;997;27/07/2022
NATY SARAVIA W.T;VINO FLORES NEGRAS;748;500;-33,16;4980;10,96;7791728234626;94;27/07/2022
PEJINAKIS;VINO FON DE CAVE CABERNET;1261;1600;26,88;8700;14,99;779024002010;10000;18/03/2023
VASCO;VINO FOND DE CAVE MALBEC;1261;1600;26,88;8700;14,99;7790240041460;1262;18/03/2023
PEJINAKIS;VINO FOND DE CAVE RESERVA;1790;2300;28,49;12300;14,53;7790240128673;93;18/03/2023
FURCI;VINO FURTIVO;130;160;23;0;0;1436;65532;
VIDELA;VINO GATA FLORA BONARDA;1155;1500;29,87;7990;15,29;7795119000371;464;22/03/2023
LAS LUCIAS TACUIL;VINO GATA FLORA CABERNET;1155;1500;29,87;7990;15,3;7795119000296;448;22/03/2023
LAS LUCIAS TACUIL;VINO GATA FLORA MALBEC;1155;1500;29,87;7990;15,29;7798130462173;65145;22/03/2023
LAS LUCIAS TACUIL;VINO GATA FLORA MALBEC DULCE;1587;2000;26,02;11000;15,52;7795119000425;805;04/02/2023
HUGO NORTON;VINO GATA FLORA ROSADO;796;1050;31,91;5500;15,16;7795119000319;926;04/02/2023
LAS LUCIAS TACUIL;VINO GATA FLORA TANNAT;1155;1500;29,87;7990;15,29;7795119000302;65395;22/03/2023
VIDELA;VINO GATA FLORA TORRONTES;830;1100;32,53;5700;14,46;7795119000180;65302;22/03/2023
GOITEA;VINO GAUCHO MALBEC;350;450;28,57;2415;15;7798260190489;995;10/06/2022
GOITEA;VINO GAUCHO TORRONTES;350;450;28,57;2409;14,71;7798260190496;996;10/06/2022
BARRICA BEBIDAS;VINO GRAN LOMO MALBEC;110;140;27,27;0;15;7798039597938;11;12/10/2019
LAS LUCIAS TACUIL;VINO GUALIAMA MALBEC;900;1150;27,78;5940;10;3169;8698;07/04/2022
HUGO NORTON;VINO HELIOS CAFAYATE MALBEC;921;1200;30,29;6300;14,01;763571708088;996;16/03/2023
OTROS;VINO HERMANOS CABERNET;981;1230;25,38;2160;10,09;7793359005484;13;14/06/2022
OTROS;VINO HERMANOS MALBEC;1677;2200;31,19;4025;20;7793359005477;24;21/03/2023
LAS LUCIAS TACUIL;VINO HUMANAO GRAN RESERVA;5720;7200;25,87;6500;13,64;3376;978;01/03/2023
NATY SARAVIA W.T;VINO IMAGO 2017 MALBEC;324;420;29,63;2140;10,08;7790240095258;487;03/03/2022
PEJINAKIS;VINO INCREDIBLENDS I;900;1200;33,33;6200;14,81;7791540052859;999;18/03/2023
PEJINAKIS;VINO INCREDIBLENDS II;900;1200;33,33;6200;14,81;7791540052866;994;18/03/2023
FECOVITA;VINO KADABRA MALBEC;392;500;27,55;2590;10,12;7790314010200;31;10/06/2022
HUGO NORTON;VINO LA LINDA CABERNET SAUVIGNON;2209;2800;26,75;14700;10,91;7791203000852;991;16/02/2023
HUGO NORTON;VINO LA LINDA MALBEC;2328;2900;24,57;15900;13,83;7791203000517;87;10/03/2023
VASCO;VINO LABORUM CABERNET;2523;3200;26,83;17400;14,94;7798097230242;169;19/01/2023
VASCO;VINO LABORUM MALBEC;2523;3200;26,83;17400;14,94;7798097230228;1853;09/03/2023
VASCO;VINO LABORUM MALBEC TARDIO 500CC;1675;2100;25,37;11550;14,93;7798097230952;93;14/12/2022
HUACHANA MARTIN;VINO LABORUM PARCELA MALBEC;4051;5100;25,89;28000;15,2;3413;970;19/01/2023
VASCO;VINO LABORUM TORRONTES;1675;2100;25,37;11550;14,93;7798097230136;800;13/02/2023
BADIE;VINO LABORUM TTES SINGLE VINEYARD;2523;3200;26,83;17400;14,94;7798097230396;98;09/03/2023
HUACHANA MARTIN;VINO LABORUM TTES. DE OTOÑO 500 ML;2068;2600;25,73;14100;13,64;34457798097230400;998;09/03/2023
LAS LUCIAS TACUIL;VINO LADRAN SANCHO;495;650;31,31;3390;14,14;76625285528;74;09/08/2022
VIDELA;VINO LAGARDE BLEND DE TINTAS;500;600;20;3300;10;7792756221732;85;03/12/2021
BARRICA BEBIDAS;VINO LAS PERDICES BAG IN BOX;5250;6500;23,81;6050;15,24;7798123974539;96;04/03/2023
BARRICA BEBIDAS;VINO LAS PERDICES EXPLORACION;4000;5000;25;24000;0;4378;100;04/03/2023
BARRICA BEBIDAS;VINO LAS PERDICES MALBEC;1750;2200;25,71;12000;14,29;7798123970098;965;04/03/2023
BARRICA BEBIDAS;VINO LAS PERDICES RESERVA MALBEC;2700;3400;25,93;18600;14,81;7798123970296;84;04/03/2023
CORDOBEZA;VINO LATITUD 33 BLANCO DULCE;967;1300;34,44;6700;15,48;7790975007007;750;08/02/2023
CORDOBEZA;VINO LATITUD 33 CABERNET SAUVIGNON;967;1300;34,44;6700;15,48;7790975017495;65418;08/02/2023
CORDOBEZA;VINO LATITUD 33 MALBEC;967;1300;34,44;6700;15,48;7790975017518;65256;08/02/2023
CORDOBEZA;VINO LATITUD 33 SAUVIGNON BLANCO;967;1300;34,44;6700;15,48;7790975017839;200;08/02/2023
CORDOBEZA;VINO LATITUD 33 SYRAH;967;1300;34,44;6700;15,48;7790975017822;60;08/02/2023
BARRICA BEBIDAS;VINO LIMOUSIN CINCUENTA BONARDA;190;240;26,32;1311;15;7790265003092;3;12/10/2019
BARRICA BEBIDAS;VINO LIMOUSIN MALBEC;147;185;25,85;1011;14,68;7790265002491;65515;11/10/2019
BARRICA BEBIDAS;VINO LOPEZ BLANCO DULCE X 750CC;190;240;26,32;1311;15;7790336030262;50;27/08/2019
BARRICA BEBIDAS;VINO LOPEZ CABERNET X 750 CC;152;190;25;1049;15;7790336030583;65515;16/07/2020
BARRICA BEBIDAS;VINO LOPEZ MALBEC 2 0 1 5;620;800;29,03;4464;20;7790336030507;-4;20/03/2023
LAS LUCIAS TACUIL;VINO LOS 5 FIGUEROA MALBEC;750;950;26,67;4950;10;3170;346;07/04/2022
VASCO;VINO LOS ARBOLES MALBEC;695;900;29,5;1600;15,11;7791250000935;65471;18/03/2023
SAN JUAN;VINO LOS HAROLDOS ESTATE BLEND;155;200;29,03;1026;10,31;7791843010587;93;05/12/2019
SAN JUAN;VINO LOS HAROLDOS ESTATE BONARDA;140;180;28,57;320;14,29;7791843008447;65522;11/06/2020
SAN JUAN;VINO LOS HAROLDOS ESTATE CAVERNET SAUVIG;140;180;28,57;320;14,29;7791843009154;65514;11/06/2020
SAN JUAN;VINO LOS HAROLDOS ESTATE CHARDONAY;350;450;28,57;838;19,66;7791843009178;92;16/04/2021
SAN JUAN;VINO LOS HAROLDOS ESTATE MALBEC;140;180;28,57;320;14,29;7791843009130;55;11/06/2020
SAN JUAN;VINO LOS HAROLDOS R. DE FAMILIA CHARDONAY;480;610;27,08;1147;19,49;7791843005026;84;16/04/2021
SAN JUAN;VINO LOS HAROLDOS RESERVA CABERNET;175,75;230;30,87;420;19,49;7791843004982;73;11/06/2020
SAN JUAN;VINO LOS HAROLDOS RESERVA MALBEC;175;230;31,43;1207,5;15;7791843005002;-11;18/06/2020
FECOVITA;VINO LOS HELECHOS MALBEC DE MALBECS;3110;4000;28,62;21394;14,65;7790314006357;95;25/02/2023
FECOVITA;VINO LOS HELECHOS MALBEC RESERVA;1007;1250;24,13;6660;10,23;7790314072314;95;10/06/2022
LAS LUCIAS TACUIL;VINO LOSCANO CABERNET;1930;2400;24,35;13200;13,99;7798276560382;1000;04/02/2023
LAS LUCIAS TACUIL;VINO LOSCANO MALBEC;1930;2400;24,35;13200;13,99;7798276560375;92;04/02/2023
VASCO;VINO LOVE MALBEC;230;290;26,09;1587;15;7791540047046;6;24/02/2020
HUGO NORTON;VINO LUIGI BOSCA CABERNET SAUVIGNON;1950;2500;28,21;2160;10,78;7791203001248;65500;20/01/2023
HUGO NORTON;VINO LUIGI BOSCA MALBEC;3325;4200;26,32;3670;10,38;7791203001231;65396;10/03/2023
VIDELA;VINO M ROLLAND YACOCHUYA-VIDELA;4140;4970;20,05;27330;10,02;7796138000106;10;06/07/2021
NATY SARAVIA W.T;VINO MALAMADO;2568;3300;28,5;18600;20,72;7791728002478;14917;31/12/2022
NATY SARAVIA W.T;VINO MALBEC ROSE SANTA JULIA  LATA;356;450;26,4;2400;12,36;7791728239317;923;17/03/2023
NATY SARAVIA W.T;VINO MALDITO DUENDE MALBEC;183;230;25,68;1263;15;76625216300;38;07/08/2020
BARRICA BEBIDAS;VINO MALLKUS;880;1100;25;5914;12;614143695445;84;26/06/2022
HUGO NORTON;VINO MARLO BLANCO DULCE;698;900;28,94;4800;14,61;7790703002250;314;16/02/2023
LAS LUCIAS TACUIL;VINO MAYUCO MALBEC;1190;1600;34,45;2750;15,55;7798115101042;695;03/02/2023
LAS LUCIAS TACUIL;VINO MEA CULPA TARDIO;675;900;33,33;4700;16,05;4505;98;28/01/2023
BARRICA BEBIDAS;VINO MICHEL TORINO SELECCION TINTO;303;390;28,71;2075;14,13;7790189041125;65151;18/02/2023
BARRICA BEBIDAS;VINO MIHEL TORINO TRADICIONAL BORGOÑA;48,4;64,86;34;0;0;7790189041224;4;14/01/2019
OTROS;VINO MILRALPEIX;237,5;310;30,53;1590;11,58;3404;999;17/08/2021
NATY SARAVIA W.T;VINO MIRALUNA MALBEC;2552;3200;25,39;2900;13,64;742832845984;461;17/03/2023
NATY SARAVIA W.T;VINO MIRALUNA MERLOT;3267;4100;25,5;3750;14,78;742832845977;371;04/11/2022
BARRICA BEBIDAS;VINO MISTELA;35;45;28;0;0;1824;65535;
BARRICA BEBIDAS;VINO MISTELA CROTTA;65;80;23;0;0;7794068000142;0;02/10/2017
BARRICA BEBIDAS;VINO MISTELA CROTTA X 2 LITROS;115;140;21;0;0;7794068000128;0;02/10/2017
BARRICA BEBIDAS;VINO MISTELA DON MANUEL;1150;1500;30,43;7935;15;2199;99;30/03/2023
NATY SARAVIA W.T;VINO MISTELA TRASSOLES;652;850;30,37;4500;15,03;2176;969;06/10/2022
BARRICA BEBIDAS;VINO MONTMAYOU TERRUÑO CABERNET FRANC 2019 750CC;817,83;990;21,05;1800;10,05;7798000213539;5;05/11/2021
BARRICA BEBIDAS;VINO MONTMAYOU TERRUÑO CABERNET SUAV 2019 750CC;817,83;990;21,05;1800;10,05;3438;0;05/11/2021
BARRICA BEBIDAS;VINO MONTMAYOU TERRUÑO MALBEC 2019 750CC;817,83;990;21,05;1800;10,05;7798000213515;7;05/11/2021
BARRICA BEBIDAS;VINO MONTMAYOU TERRUÑO MERLOT 2019 750CC;817,83;989,98;21,05;1800;10,05;7798000213546;10;05/11/2021
BARRICA BEBIDAS;VINO MOSCATEL;60;80;33;0;0;1822;1;
FECOVITA;VINO MOSCATO PROMESA;91,45;120;31,22;630;14,77;7790314000102;65507;04/09/2020
BARRICA BEBIDAS;VINO MOSQUITA MUERTA;3512;4500;28,13;24600;16,74;7798159942670;93;23/03/2023
HUGO NORTON;VINO MOUNIER MALBEC;546;680;24,54;1240;13,55;3222;88;04/06/2021
HUACHANA MARTIN;VINO MOUNIER MALBEC RESERVA;476;600;26,05;3300;15,55;3264;94;25/09/2020
HUGO NORTON;VINO MOUNIER ROSE;319;400;25,39;700;9,72;3224;94;04/06/2021
HUGO NORTON;VINO MOUNIER TORRONTES;319;400;25,39;700;9,72;3223;89;04/06/2021
BARRICA BEBIDAS;VINO NACARI TORRONTES;21;27;28;0;0;7790265002026;79;
SAN JUAN;VINO NAMPE CAVERNET SAUVIGNON;523,45;700;33,73;3600;14,62;7791843008935;900;29/12/2022
SAN JUAN;VINO NAMPE CHENIN DULCE;523,5;700;33,72;3600;14,61;7791843018309;79;22/12/2022
SAN JUAN;VINO NAMPE MALBEC;523,5;700;33,72;3600;14,61;7791843008911;670;21/12/2022
SAN JUAN;VINO NAMPE MERLOT;100,7;130;29,1;0;0;7791843008874;95;17/03/2020
SAN JUAN;VINO NAMPE SHIRAZ;88,2;130;47,39;0;0;7791843009000;99;17/03/2020
HUACHANA MARTIN;VINO NANNI BONARDA;1414;1800;27,3;9700;14,33;7798024180268;988;07/03/2023
VIDELA;VINO NANNI CABERNET;1414;1800;27,3;9700;14,33;7798024180015;926;07/03/2023
VIDELA;VINO NANNI CABERNET RESERVA;3000;3800;26,67;6880;14,67;7798024180220;337;07/03/2023
VIDELA;VINO NANNI MALBEC;1414;1800;27,3;9700;14,33;7798024180060;65345;07/03/2023
HUACHANA MARTIN;VINO NANNI RESERVA MALBEC;3000;3800;26,67;20700;15;7798024180190;980;07/03/2023
VIDELA;VINO NANNI ROSADO DE CABERNET;1414;1800;27,3;9700;14,33;7798024180244;586;07/03/2023
VIDELA;VINO NANNI TANNAT;1414;1800;27,3;9700;14,33;7798024180053;65450;07/03/2023
BARRICA BEBIDAS;VINO NANNI TANNAT RESERVE  -VIDELA;650;830;27,69;1490;14,62;7798024180206;88;18/06/2021
VIDELA;VINO NANNI TARDIO TTES.;1414;1800;27,3;9700;14,33;7798024180237;806;07/03/2023
VIDELA;VINO NANNI TORRONTES;1414;1800;27,3;9700;14,33;7798024180022;945;07/03/2023
QUILMES;VINO NAVE ROBINO BLEND;426,41;550;28,98;2820;10,22;7790717153931;90;02/04/2022
BARRICA BEBIDAS;VINO NESTOR VALENTIN RAMIREZ;1240;1600;29,03;8550;14,92;2172;345;23/02/2023
OSOLA;VINO NEW AGE 375 ML;60;80;33,33;830;15,28;7790703002298;971;18/09/2020
HUGO NORTON;VINO NEW AGE LATA 269cc;302,17;400;32,33;700;15,83;7790703199615;984;10/02/2023
BADIE;VINO NICASIA BLANC DE BLANCS;1026;1300;26,71;6772;10;7794450000163;97;15/07/2022
BADIE;VINO NICASIA RED BLEND CABERNET;1026;1300;26,71;6790;10,3;7794450000156;990;15/07/2022
BADIE;VINO NICASIA RED BLEND MALBEC;1026;1300;26,71;6790;10,3;7794450000149;78;15/07/2022
BADIE;VINO NICASIA RED BLEND VINEYARDS;1723;2000;16,08;11880;14,92;7794450005236;5;13/10/2022
VASCO;VINO NOLITA CHARDONAY PERA;127;160;25,98;879;15,33;7791540048371;5;24/02/2020
VASCO;VINO NOLITA ROSADO FRUTOS DEL BOSQUE;127;160;25,98;876;15;7791540048388;6;24/02/2020
VASCO;VINO NOLITA SAUVIGNON BLANC MARACUYA;127;160;25,98;876;15;7791540048395;65533;24/02/2020
HUGO NORTON;VINO NORTON 1895 CLASICO;349;450;28,94;2310;10,32;7792319970473;661;11/07/2022
HUGO NORTON;###############################################################################################################################################################################################################################################################;472;600;27,12;3300;16,53;7792319970459;971;16/02/2023
HUGO NORTON;VINO NORTON COSECHA TARDIA;634;850;34,07;4400;15,67;7792319971159;590;15/03/2023
HUGO NORTON;VINO NORTON COSECHA TARDIA ROSADO;634;850;34,07;4400;15,67;7792319971166;65329;15/03/2023
HUGO NORTON;VINO NORTON COSECHA TARDIA TINTO 750CC;634;850;34,07;4400;15,67;7792319970411;65283;15/03/2023
QUILMES;VINO NOVECENTO 2 X $290;1524;1762;0;0;0;3343;0;06/03/2023
QUILMES;VINO NOVECENTO CABERNET 750CC;762;1000;31,23;5200;13,74;7790717152019;94;06/03/2023
QUILMES;VINO NOVECENTO MALBEC;762;1000;31,23;5200;13,74;7790717152002;543;06/03/2023
QUILMES;VINO NOVECENTO RAICES MALBEC;334,75;430;28,45;2220;10,53;7790717153078;80;09/02/2022
PUNA;VINO OCCIDENTE MALBEC;618;800;29,45;4200;13,27;76625244990;868;04/02/2023
Promos;VINO OCCIDENTE TORRONTES;333;430;29,13;740;11,11;76625280974;279;24/05/2022
BARRICA BEBIDAS;###############################################################################################################################################################################################################################################################;1;100;0;0;0;3220;0;16/05/2020
HUACHANA MARTIN;VINO OMNIUM MALBEC;406;530;30,54;2461;1,01;7798051300202;9939;09/09/2022
CORDOBEZA;VINO OPORTO EL ABUELO;358;500;39,66;2500;16,39;7790119010511;394;04/03/2023
FURCI;VINO ORGANICO STUTZ MALBEC;380;480;26,32;2624;15,1;3286;76;30/04/2021
PEJINAKIS;VINO ORIGEN TRAPICHE MALBEC;688;900;30,81;4755;15,18;7790240098969;998;31/03/2023
BARRICA BEBIDAS;VINO OTRO LOCO MAS MALBEC;745;1000;34,23;5100;14,09;7795232000524;485;10/03/2023
LAS LUCIAS TACUIL;VINO OVEJA BLACK CHENIN DULCE;590;800;35,59;4050;14,41;7798162677576;999;04/02/2023
BARRICA BEBIDAS;VINO PARTRIDGE VIÑA LAS PERDICES;1150;1500;30,43;7900;14,49;7798123971309;95;04/03/2023
BARRICA BEBIDAS;VINO PASCUAL TOSO CABERNET;641;800;24,8;4260;10,76;7791670021008;98;03/09/2022
ARCOR;VINO PASCUAL TOSO MALBEC;801,66;1000;24,68;5300;10,19;7791670021015;98;27/03/2023
NATY SARAVIA W.T;VINO PATA I LANA MALBEC TARDIO;1750;2250;28,57;12018;14,46;4607014056847;495;18/02/2023
NATY SARAVIA W.T;VINO PATA I LANA TORRONTES DULCE;1118;1500;34,17;7800;16,28;7798138740259;835;20/01/2023
BARRICA BEBIDAS;VINO PATERO DON OMAR;200;250;25;1344;12;3490;92;16/02/2022
PEJINAKIS;VINO PAZ SYRAH;1159;1450;25,11;7788,48;12;7790240093797;97;01/09/2022
BARRICA BEBIDAS;VINO PECADO CABERNET FINCA QUARA;39,5;75;89;0;0;7791690713174;0;
BARRICA BEBIDAS;VINO PECADO MALBEC;39,5;75;89;0;0;7791690713198;-4;
NATY SARAVIA W.T;VINO PEDRO MOISES;1867;2350;25,87;8600;15,16;7798138740044;878;26/07/2022
HUACHANA MARTIN;VINO PERRO CALLEJERO BLEND;1288;1650;28,11;9000;16,46;7798159943615;982;23/03/2023
SIETE VACAS;VINO PETRACCHINI MALBEC;1000;1300;30;7200;20;4464;995;25/03/2023
BARRICA BEBIDAS;VINO PHEBUS MALBEC;153;200;30,72;370;20,92;7798000212037;50;09/06/2020
OSOLA;VINO PIATELLI  RESERVA MALBEC;1860;2400;29,03;13200;18,28;7798124010137;65283;11/01/2023
OSOLA;VINO PIATELLI  RESERVA TORRONTES;1670;2100;25,75;12000;19,76;1386;999;11/01/2023
VASCO;VINO PIATELLI ESTUCHE + COPA;2102;2630;25,13;2320;10,37;7798276560153;92;25/11/2021
OSOLA;VINO PIATELLI RES. MAL/TANNAT;1860;2400;29,03;13200;18,28;40232855030;65472;11/01/2023
OSOLA;VINO PIATELLI RESERVA CABERNET S;1860;2400;29,03;13200;18,28;7798124010212;951;11/01/2023
OSOLA;VINO PIATTELLI  RES. TORRONTES;1930;2500;29,53;13200;13,99;7798124010267;916;04/02/2023
LAS LUCIAS TACUIL;VINO PIATTELLI CABERNET;2140;2700;26,17;15000;16,82;7798124010144;998;04/02/2023
LAS LUCIAS TACUIL;VINO PIATTELLI GRAN RESERVA MENDOZA;3261;4100;25,73;22500;15;7798124010151;1000;04/02/2023
LAS LUCIAS TACUIL;VINO PIATTELLI GRAN RESERVA SALTA;3261;4100;25,73;22500;15;7798124010236;994;04/02/2023
HUACHANA MARTIN;VINO PIATTELLI NATURAL SWEET;1440;1850;28,47;9900;14,58;7798276560771;819;04/02/2023
NATY SARAVIA W.T;VINO PIETRO MARINI MALBEC ROSADO;1009;1300;28,84;7200;18,93;7798138740167;996;20/01/2023
NATY SARAVIA W.T;VINO PIETRO MARINI MALBEC TARDIO;1167;1500;28,53;8100;15,68;7798138740174;842;26/07/2022
NATY SARAVIA W.T;VINO PIETRO MARINI R. MALBEC CABERNET;1677;2100;25,22;11700;16,28;7798138740051;421;20/01/2023
NATY SARAVIA W.T;VINO PIETRO MARINI R. TANNAT MALBEC;1677;2100;25,22;11700;16,28;7798138740198;284;20/01/2023
NATY SARAVIA W.T;VINO PIETRO MARINI TANNAT;1009;1300;28,84;7200;18,93;7798138740181;334;20/01/2023
NATY SARAVIA W.T;VINO PIETRO MARINI TORRONTES;1009;1300;28,84;7200;18,93;7798138740037;553;20/01/2023
OTROS;VINO PISPI BLEND;1947;2500;28,4;13500;15,56;7798159944322;996;23/03/2023
LAS LUCIAS TACUIL;VINO PONZOÑOSO;1690;2200;30,18;11700;15,38;4460;998;11/01/2023
HUGO NORTON;VINO PRESIDENTS BLEND;5460;6800;24,54;6100;11,72;7790415003965;94;16/02/2023
FURCI;VINO PRIVILEGIO DEL VALLE;65;80;23;0;0;1449;0;
LAS LUCIAS TACUIL;VINO PROFUGO ESPECIAS;605;800;32,23;4200;15,7;7798162670706;991;22/03/2023
LAS LUCIAS TACUIL;VINO PROFUGO FRUTOS ROJOS;605;800;32,23;4200;15,7;7798162670713;997;22/03/2023
BARRICA BEBIDAS;VINO PUESTO DE MARQUES CABERNET SAUVIGNO;758;1000;31,93;5200;14,34;7798162930060;65432;03/03/2023
BARRICA BEBIDAS;VINO PUESTO DE MARQUES TORRONTES;758;1000;31,93;5200;14,34;7798162930077;739;03/03/2023
BARRICA BEBIDAS;VINO PUESTO DEL MARQUES MALBEC;758;1000;31,93;5120;12,58;7798162930053;65261;03/03/2023
PUNA;VINO PUNA GRAN RESERVA ESTUCHE;1300;1630;25,38;1500;15,38;3252;7;18/06/2020
HUGO NORTON;VINO PUNA HELIOS MALBEC;876;1200;36,99;6100;16,06;724751099051;928;03/03/2023
PUNA;VINO PUNA MALBEC;1170;1500;28,21;8100;15,38;754697494542;617;15/03/2023
PUNA;VINO PUNA MALBEC RESERVA;1792;2300;28,35;12300;14,4;754697494535;598;15/03/2023
PUNA;VINO PUNA MALBEC TARDIO;1380;1750;26,81;9540;15,22;656750810149;900;06/12/2022
PUNA;VINO PUNA ROSADO;1050;1350;28,57;7200;14,29;723540525290;937;04/02/2023
Promos;VINO PUNA SAUVIGNON BLANCO;1050;1350;28,57;7236;14,86;723540525283;99;04/02/2023
HUGO NORTON;VINO PUNA TEMPRANILLO;1346;1700;26,3;9300;15,16;656750809358;907;15/03/2023
PUNA;VINO PUNA TORRONTES DULCE;866;1100;27,02;6000;15,47;754697494559;122;15/03/2023
BARRICA BEBIDAS;VINO QUARA CABERNET SAUVIGNON RESERVA;108,33;150;38;0;0;7791690713013;1;17/03/2018
FURCI;VINO QUARA CABERNET SUAV;330;450;36,36;2300;16,16;7791690709078;29298;31/12/2022
FURCI;VINO QUARA MALBEC;330;450;36,36;2300;16,16;7791690709030;62976;31/12/2022
BARRICA BEBIDAS;VINO QUARA MALBEC RESERVA;108,33;150;38;0;0;7791690712993;65516;17/03/2018
BARRICA BEBIDAS;VINO QUARA MERLOT;330;450;36,36;2300;16,16;7791690711194;790;31/12/2022
BARRICA BEBIDAS;VINO QUARA ROSADO;330;450;36,36;2300;16,16;7791690712160;954;31/12/2022
BARRICA BEBIDAS;VINO QUARA SYRAH;330;450;36,36;2300;16,16;7791690709115;873;31/12/2022
BARRICA BEBIDAS;VINO QUARA TANNAT;330;450;36,36;2300;16,16;7791690709054;889;31/12/2022
BARRICA BEBIDAS;VINO QUARA TORRONTES BLANCO;330;450;36,36;2300;16,16;7791690709092;601;31/12/2022
FURCI;VINO QUARA TORRONTES DULCE;330;450;36,36;2300;16,16;7791690713075;99778;31/12/2022
Promos;01/02/2001;660;824;0;0;0;2313;0;31/12/2022
VIDELA;VINO QUEBRADA  FLECHAS MALBEC - VIDELA;975;1300;33,33;6600;12,82;7798162930015;737;03/03/2023
FURCI;VINO QUEBRADA  TORRONTES - VIDELA;975;1300;33,33;6600;12,82;7798162930022;1051;03/03/2023
